id,timestamp,source,type,label,quantity,unit,notes,label-ifno
477,3/17/2017,Calendar,date,,"March 17, 2017",,,
478,3/18/2017,Calendar,date,,"March 18, 2017",,,
479,3/19/2017,Calendar,date,,"March 19, 2017",,,
480,3/20/2017,Calendar,date,,"March 20, 2017",,,
481,3/21/2017,Calendar,date,,"March 21, 2017",,,
482,3/22/2017,Calendar,date,,"March 22, 2017",,,
483,3/23/2017,Calendar,date,,"March 23, 2017",,,
484,3/24/2017,Calendar,date,,"March 24, 2017",,,
485,3/25/2017,Calendar,date,,"March 25, 2017",,,
486,3/26/2017,Calendar,date,,"March 26, 2017",,,
487,3/27/2017,Calendar,date,,"March 27, 2017",,,
488,3/28/2017,Calendar,date,,"March 28, 2017",,,
489,3/29/2017,Calendar,date,,"March 29, 2017",,,
490,3/30/2017,Calendar,date,,"March 30, 2017",,,
491,3/31/2017,Calendar,date,,"March 31, 2017",,,
492,4/1/2017,Calendar,date,,"April 1, 2017",,,
493,4/2/2017,Calendar,date,,"April 2, 2017",,,
494,4/3/2017,Calendar,date,,"April 3, 2017",,,
495,4/4/2017,Calendar,date,,"April 4, 2017",,,
496,4/5/2017,Calendar,date,,"April 5, 2017",,,
497,4/6/2017,Calendar,date,,"April 6, 2017",,,
498,4/7/2017,Calendar,date,,"April 7, 2017",,,
499,4/8/2017,Calendar,date,,"April 8, 2017",,,
500,4/9/2017,Calendar,date,,"April 9, 2017",,,
501,4/10/2017,Calendar,date,,"April 10, 2017",,,
502,4/11/2017,Calendar,date,,"April 11, 2017",,,
503,4/12/2017,Calendar,date,,"April 12, 2017",,,
504,4/13/2017,Calendar,date,,"April 13, 2017",,,
505,4/14/2017,Calendar,date,,"April 14, 2017",,,
506,4/15/2017,Calendar,date,,"April 15, 2017",,,
507,4/16/2017,Calendar,date,,"April 16, 2017",,,
508,4/17/2017,Calendar,date,,"April 17, 2017",,,
509,4/18/2017,Calendar,date,,"April 18, 2017",,,
510,4/19/2017,Calendar,date,,"April 19, 2017",,,
511,4/20/2017,Calendar,date,,"April 20, 2017",,,
512,4/21/2017,Calendar,date,,"April 21, 2017",,,
513,4/22/2017,Calendar,date,,"April 22, 2017",,,
514,4/23/2017,Calendar,date,,"April 23, 2017",,,
515,4/24/2017,Calendar,date,,"April 24, 2017",,,
516,4/25/2017,Calendar,date,,"April 25, 2017",,,
517,4/26/2017,Calendar,date,,"April 26, 2017",,,
518,4/27/2017,Calendar,date,,"April 27, 2017",,,
519,4/28/2017,Calendar,date,,"April 28, 2017",,,
520,4/29/2017,Calendar,date,,"April 29, 2017",,,
521,4/30/2017,Calendar,date,,"April 30, 2017",,,
522,5/1/2017,Calendar,date,,"May 1, 2017",,,
523,5/2/2017,Calendar,date,,"May 2, 2017",,,
524,5/3/2017,Calendar,date,,"May 3, 2017",,,
525,5/4/2017,Calendar,date,,"May 4, 2017",,,
526,5/5/2017,Calendar,date,,"May 5, 2017",,,
527,5/6/2017,Calendar,date,,"May 6, 2017",,,
528,5/7/2017,Calendar,date,,"May 7, 2017",,,
529,5/8/2017,Calendar,date,,"May 8, 2017",,,
530,5/9/2017,Calendar,date,,"May 9, 2017",,,
531,5/10/2017,Calendar,date,,"May 10, 2017",,,
532,5/11/2017,Calendar,date,,"May 11, 2017",,,
533,5/12/2017,Calendar,date,,"May 12, 2017",,,
534,5/13/2017,Calendar,date,,"May 13, 2017",,,
535,5/14/2017,Calendar,date,,"May 14, 2017",,,
536,5/15/2017,Calendar,date,,"May 15, 2017",,,
537,5/16/2017,Calendar,date,,"May 16, 2017",,,
538,5/17/2017,Calendar,date,,"May 17, 2017",,,
539,5/18/2017,Calendar,date,,"May 18, 2017",,,
540,5/19/2017,Calendar,date,,"May 19, 2017",,,
541,5/20/2017,Calendar,date,,"May 20, 2017",,,
542,5/21/2017,Calendar,date,,"May 21, 2017",,,
543,5/22/2017,Calendar,date,,"May 22, 2017",,,
544,5/23/2017,Calendar,date,,"May 23, 2017",,,
545,5/24/2017,Calendar,date,,"May 24, 2017",,,
546,5/25/2017,Calendar,date,,"May 25, 2017",,,
547,5/26/2017,Calendar,date,,"May 26, 2017",,,
548,8/18/2016,Runkeeper,exercise,burned,484,calories,Walking,
549,8/18/2016,Runkeeper,exercise,walked,3.43,miles,Walking,
550,8/18/2016,Runkeeper,exercise,burned,52,calories,Walking,
551,8/18/2016,Runkeeper,exercise,walked,0.92,miles,Walking,
552,8/19/2016,Runkeeper,exercise,burned,291,calories,Walking,
553,8/19/2016,Runkeeper,exercise,walked,2.16,miles,Walking,
554,8/21/2016,Runkeeper,exercise,burned,380,calories,Walking,
555,8/21/2016,Runkeeper,exercise,walked,2.64,miles,Walking,
556,8/22/2016,Runkeeper,exercise,burned,528,calories,Walking,
557,8/22/2016,Runkeeper,exercise,walked,3.9,miles,Walking,
558,8/25/2016,Runkeeper,exercise,burned,197,calories,Running,
559,8/25/2016,Runkeeper,exercise,ran,1.35,miles,Running,
560,8/25/2016,Runkeeper,exercise,burned,149,calories,Running,
561,8/25/2016,Runkeeper,exercise,ran,1.1,miles,Running,
562,8/29/2016,Runkeeper,exercise,burned,547,calories,Running,
563,8/29/2016,Runkeeper,exercise,ran,4,miles,Running,
564,8/30/2016,Runkeeper,exercise,burned,217,calories,Walking,
565,8/30/2016,Runkeeper,exercise,walked,1.64,miles,Walking,
566,9/1/2016,Runkeeper,exercise,burned,179,calories,Running,
567,9/1/2016,Runkeeper,exercise,ran,1.5,miles,Running,
568,9/1/2016,Runkeeper,exercise,burned,462,calories,Walking,
569,9/1/2016,Runkeeper,exercise,walked,3.5,miles,Walking,
570,9/2/2016,Runkeeper,exercise,burned,414,calories,Running,
571,9/2/2016,Runkeeper,exercise,ran,2.92,miles,Running,
572,9/4/2016,Runkeeper,exercise,burned,334,calories,Walking,
573,9/4/2016,Runkeeper,exercise,walked,2.47,miles,Walking,
574,9/5/2016,Runkeeper,exercise,burned,109,calories,Running,
575,9/5/2016,Runkeeper,exercise,ran,0.75,miles,Running,
576,9/5/2016,Runkeeper,exercise,burned,164,calories,Walking,
577,9/5/2016,Runkeeper,exercise,walked,1.11,miles,Walking,
578,9/5/2016,Runkeeper,exercise,burned,99,calories,Running,
579,9/5/2016,Runkeeper,exercise,ran,0.78,miles,Running,
580,9/6/2016,Runkeeper,exercise,burned,257,calories,Running,
581,9/6/2016,Runkeeper,exercise,ran,1.77,miles,Running,
582,9/6/2016,Runkeeper,exercise,burned,266,calories,Walking,
583,9/6/2016,Runkeeper,exercise,walked,2.04,miles,Walking,
584,9/8/2016,Runkeeper,exercise,burned,592,calories,Running,
585,9/8/2016,Runkeeper,exercise,ran,4.09,miles,Running,
586,9/9/2016,Runkeeper,exercise,burned,642,calories,Walking,
587,9/9/2016,Runkeeper,exercise,walked,4.78,miles,Walking,
588,9/11/2016,Runkeeper,exercise,burned,424,calories,Running,
589,9/11/2016,Runkeeper,exercise,ran,2.99,miles,Running,
590,9/12/2016,Runkeeper,exercise,burned,302,calories,Running,
591,9/12/2016,Runkeeper,exercise,ran,2.06,miles,Running,
592,9/13/2016,Runkeeper,exercise,burned,213,calories,Walking,
593,9/13/2016,Runkeeper,exercise,walked,1.73,miles,Walking,
594,9/13/2016,Runkeeper,exercise,burned,214,calories,Walking,
595,9/13/2016,Runkeeper,exercise,walked,1.83,miles,Walking,
596,9/15/2016,Runkeeper,exercise,burned,540,calories,Running,
597,9/15/2016,Runkeeper,exercise,ran,3.87,miles,Running,
598,9/16/2016,Runkeeper,exercise,burned,441,calories,Walking,
599,9/16/2016,Runkeeper,exercise,walked,3.21,miles,Walking,
600,9/18/2016,Runkeeper,exercise,burned,325,calories,Running,
601,9/18/2016,Runkeeper,exercise,ran,2.28,miles,Running,
602,9/19/2016,Runkeeper,exercise,burned,452,calories,Running,
603,9/19/2016,Runkeeper,exercise,ran,3.19,miles,Running,
604,9/21/2016,Runkeeper,exercise,burned,478,calories,Running,
605,9/21/2016,Runkeeper,exercise,ran,3.45,miles,Running,
606,9/22/2016,Runkeeper,exercise,burned,192,calories,Walking,
607,9/22/2016,Runkeeper,exercise,walked,1.49,miles,Walking,
608,9/23/2016,Runkeeper,exercise,burned,254,calories,Walking,
609,9/23/2016,Runkeeper,exercise,walked,1.92,miles,Walking,
610,9/23/2016,Runkeeper,exercise,burned,187,calories,Walking,
611,9/23/2016,Runkeeper,exercise,walked,1.57,miles,Walking,
612,9/24/2016,Runkeeper,exercise,burned,410,calories,Running,
613,9/24/2016,Runkeeper,exercise,ran,2.99,miles,Running,
614,9/25/2016,Runkeeper,exercise,burned,198,calories,Walking,
615,9/25/2016,Runkeeper,exercise,walked,1.82,miles,Walking,
616,9/27/2016,Runkeeper,exercise,burned,173,calories,Walking,
617,9/27/2016,Runkeeper,exercise,walked,1.37,miles,Walking,
618,9/27/2016,Runkeeper,exercise,burned,210,calories,Walking,
619,9/27/2016,Runkeeper,exercise,walked,1.65,miles,Walking,
620,9/30/2016,Runkeeper,exercise,burned,270,calories,Walking,
621,9/30/2016,Runkeeper,exercise,walked,2.03,miles,Walking,
622,9/30/2016,Runkeeper,exercise,burned,182,calories,Walking,
623,9/30/2016,Runkeeper,exercise,walked,1.53,miles,Walking,
624,10/2/2016,Runkeeper,exercise,burned,484,calories,Running,
625,10/2/2016,Runkeeper,exercise,ran,3.53,miles,Running,
626,10/3/2016,Runkeeper,exercise,burned,185,calories,Walking,
627,10/3/2016,Runkeeper,exercise,walked,1.48,miles,Walking,
628,10/4/2016,Runkeeper,exercise,burned,163,calories,Walking,
629,10/4/2016,Runkeeper,exercise,walked,1.35,miles,Walking,
630,10/6/2016,Runkeeper,exercise,burned,400,calories,Running,
631,10/6/2016,Runkeeper,exercise,ran,2.89,miles,Running,
632,7/7/2015,Jawbone,steps,,5022,steps,,
633,7/8/2015,Jawbone,steps,,12739,steps,,
634,7/9/2015,Jawbone,steps,,2703,steps,,
635,7/10/2015,Jawbone,steps,,7685,steps,,
636,7/11/2015,Jawbone,steps,,3807,steps,,
637,7/12/2015,Jawbone,steps,,14835,steps,,
638,7/13/2015,Jawbone,steps,,11738,steps,,
639,7/14/2015,Jawbone,steps,,24927,steps,,
640,7/15/2015,Jawbone,steps,,12840,steps,,
641,7/16/2015,Jawbone,steps,,4188,steps,,
642,7/17/2015,Jawbone,steps,,5830,steps,,
643,7/18/2015,Jawbone,steps,,3874,steps,,
644,7/19/2015,Jawbone,steps,,2730,steps,,
645,7/20/2015,Jawbone,steps,,5738,steps,,
646,7/21/2015,Jawbone,steps,,4335,steps,,
647,7/22/2015,Jawbone,steps,,9037,steps,,
648,7/23/2015,Jawbone,steps,,6336,steps,,
649,7/24/2015,Jawbone,steps,,1931,steps,,
650,7/25/2015,Jawbone,steps,,4319,steps,,
651,7/26/2015,Jawbone,steps,,1999,steps,,
652,7/27/2015,Jawbone,steps,,1919,steps,,
653,7/28/2015,Jawbone,steps,,3648,steps,,
654,7/29/2015,Jawbone,steps,,5804,steps,,
655,7/30/2015,Jawbone,steps,,5462,steps,,
656,7/31/2015,Jawbone,steps,,1946,steps,,
657,8/1/2015,Jawbone,steps,,2762,steps,,
658,8/2/2015,Jawbone,steps,,7514,steps,,
659,8/3/2015,Jawbone,steps,,14200,steps,,
660,8/4/2015,Jawbone,steps,,2568,steps,,
661,8/5/2015,Jawbone,steps,,9911,steps,,
662,8/6/2015,Jawbone,steps,,5119,steps,,
663,8/7/2015,Jawbone,steps,,6635,steps,,
664,8/8/2015,Jawbone,steps,,6005,steps,,
665,8/9/2015,Jawbone,steps,,4781,steps,,
666,8/10/2015,Jawbone,steps,,14333,steps,,
667,8/11/2015,Jawbone,steps,,4014,steps,,
668,8/12/2015,Jawbone,steps,,2400,steps,,
669,8/13/2015,Jawbone,steps,,5797,steps,,
670,8/14/2015,Jawbone,steps,,3871,steps,,
671,8/15/2015,Jawbone,steps,,5511,steps,,
672,8/16/2015,Jawbone,steps,,7092,steps,,
673,8/17/2015,Jawbone,steps,,10171,steps,,
674,8/18/2015,Jawbone,steps,,2162,steps,,
675,8/19/2015,Jawbone,steps,,10309,steps,,
676,8/20/2015,Jawbone,steps,,3658,steps,,
677,8/21/2015,Jawbone,steps,,5000,steps,,
678,8/22/2015,Jawbone,steps,,5411,steps,,
679,8/23/2015,Jawbone,steps,,3279,steps,,
680,8/24/2015,Jawbone,steps,,5256,steps,,
681,8/25/2015,Jawbone,steps,,6099,steps,,
682,8/26/2015,Jawbone,steps,,6487,steps,,
683,8/27/2015,Jawbone,steps,,12204,steps,,
684,8/28/2015,Jawbone,steps,,7311,steps,,
685,8/29/2015,Jawbone,steps,,5843,steps,,
686,8/30/2015,Jawbone,steps,,3984,steps,,
687,8/31/2015,Jawbone,steps,,6069,steps,,
688,9/1/2015,Jawbone,steps,,2812,steps,,
689,9/2/2015,Jawbone,steps,,5231,steps,,
690,9/3/2015,Jawbone,steps,,9752,steps,,
691,9/4/2015,Jawbone,steps,,4485,steps,,
692,9/5/2015,Jawbone,steps,,5811,steps,,
693,9/6/2015,Jawbone,steps,,6211,steps,,
694,9/7/2015,Jawbone,steps,,1229,steps,,
695,9/8/2015,Jawbone,steps,,3402,steps,,
696,9/9/2015,Jawbone,steps,,4257,steps,,
697,9/10/2015,Jawbone,steps,,6338,steps,,
698,9/11/2015,Jawbone,steps,,1705,steps,,
699,9/12/2015,Jawbone,steps,,3803,steps,,
700,9/13/2015,Jawbone,steps,,2858,steps,,
701,9/14/2015,Jawbone,steps,,5597,steps,,
702,9/15/2015,Jawbone,steps,,472,steps,,
703,9/16/2015,Jawbone,steps,,2454,steps,,
704,9/17/2015,Jawbone,steps,,3114,steps,,
705,9/18/2015,Jawbone,steps,,3192,steps,,
706,9/19/2015,Jawbone,steps,,4279,steps,,
707,9/20/2015,Jawbone,steps,,5517,steps,,
708,9/21/2015,Jawbone,steps,,6237,steps,,
709,9/22/2015,Jawbone,steps,,8516,steps,,
710,9/23/2015,Jawbone,steps,,2454,steps,,
711,9/24/2015,Jawbone,steps,,8201,steps,,
712,9/25/2015,Jawbone,steps,,7379,steps,,
713,9/26/2015,Jawbone,steps,,4127,steps,,
714,9/27/2015,Jawbone,steps,,2155,steps,,
715,9/28/2015,Jawbone,steps,,5283,steps,,
716,9/29/2015,Jawbone,steps,,7117,steps,,
717,9/30/2015,Jawbone,steps,,6509,steps,,
718,10/1/2015,Jawbone,steps,,7700,steps,,
719,10/2/2015,Jawbone,steps,,5385,steps,,
720,10/3/2015,Jawbone,steps,,2948,steps,,
721,10/4/2015,Jawbone,steps,,5190,steps,,
722,10/5/2015,Jawbone,steps,,3523,steps,,
723,10/6/2015,Jawbone,steps,,7385,steps,,
724,10/7/2015,Jawbone,steps,,7594,steps,,
725,10/8/2015,Jawbone,steps,,6433,steps,,
726,10/9/2015,Jawbone,steps,,5769,steps,,
727,10/10/2015,Jawbone,steps,,2444,steps,,
728,10/12/2015,Jawbone,steps,,2454,steps,,
729,10/13/2015,Jawbone,steps,,6085,steps,,
730,10/14/2015,Jawbone,steps,,7830,steps,,
731,10/15/2015,Jawbone,steps,,7436,steps,,
732,10/16/2015,Jawbone,steps,,3518,steps,,
733,10/17/2015,Jawbone,steps,,1843,steps,,
734,10/18/2015,Jawbone,steps,,3052,steps,,
735,10/19/2015,Jawbone,steps,,3016,steps,,
736,10/20/2015,Jawbone,steps,,10079,steps,,
737,10/21/2015,Jawbone,steps,,3599,steps,,
738,10/22/2015,Jawbone,steps,,6634,steps,,
739,10/23/2015,Jawbone,steps,,3064,steps,,
740,10/24/2015,Jawbone,steps,,5278,steps,,
741,10/25/2015,Jawbone,steps,,737,steps,,
742,10/26/2015,Jawbone,steps,,4090,steps,,
743,10/27/2015,Jawbone,steps,,6611,steps,,
744,10/28/2015,Jawbone,steps,,8202,steps,,
745,10/29/2015,Jawbone,steps,,8847,steps,,
746,10/30/2015,Jawbone,steps,,3541,steps,,
747,10/31/2015,Jawbone,steps,,3167,steps,,
748,11/1/2015,Jawbone,steps,,81,steps,,
749,11/2/2015,Jawbone,steps,,1031,steps,,
750,11/3/2015,Jawbone,steps,,8336,steps,,
751,11/7/2015,Jawbone,steps,,4300,steps,,
752,11/8/2015,Jawbone,steps,,2918,steps,,
753,11/9/2015,Jawbone,steps,,3748,steps,,
754,11/10/2015,Jawbone,steps,,7327,steps,,
755,11/11/2015,Jawbone,steps,,2167,steps,,
756,11/12/2015,Jawbone,steps,,9901,steps,,
757,11/13/2015,Jawbone,steps,,2316,steps,,
758,11/14/2015,Jawbone,steps,,8619,steps,,
759,11/15/2015,Jawbone,steps,,1551,steps,,
760,11/16/2015,Jawbone,steps,,3177,steps,,
761,11/17/2015,Jawbone,steps,,8075,steps,,
762,11/18/2015,Jawbone,steps,,6266,steps,,
763,11/21/2015,Jawbone,steps,,1909,steps,,
764,11/22/2015,Jawbone,steps,,3958,steps,,
765,11/23/2015,Jawbone,steps,,3614,steps,,
766,11/24/2015,Jawbone,steps,,6043,steps,,
767,11/25/2015,Jawbone,steps,,4172,steps,,
768,11/26/2015,Jawbone,steps,,1962,steps,,
769,1/31/2016,Jawbone,steps,,4593,steps,,
770,2/1/2016,Jawbone,steps,,893,steps,,
771,2/2/2016,Jawbone,steps,,1003,steps,,
772,2/3/2016,Jawbone,steps,,6965,steps,,
773,2/4/2016,Jawbone,steps,,729,steps,,
774,2/5/2016,Jawbone,steps,,9212,steps,,
775,2/11/2016,Jawbone,steps,,7975,steps,,
776,2/12/2016,Jawbone,steps,,7789,steps,,
777,2/13/2016,Jawbone,steps,,2345,steps,,
778,2/14/2016,Jawbone,steps,,6035,steps,,
779,2/15/2016,Jawbone,steps,,4479,steps,,
780,2/16/2016,Jawbone,steps,,4757,steps,,
781,2/17/2016,Jawbone,steps,,4811,steps,,
782,2/18/2016,Jawbone,steps,,9151,steps,,
783,2/19/2016,Jawbone,steps,,7036,steps,,
784,2/20/2016,Jawbone,steps,,3724,steps,,
785,7/8/2016,Jawbone,steps,,201,steps,,
786,7/9/2016,Jawbone,steps,,5256,steps,,
787,7/10/2016,Jawbone,steps,,1964,steps,,
788,7/11/2016,Jawbone,steps,,5599,steps,,
789,7/12/2016,Jawbone,steps,,3299,steps,,
790,7/13/2016,Jawbone,steps,,5937,steps,,
791,7/14/2016,Jawbone,steps,,3658,steps,,
792,7/15/2016,Jawbone,steps,,4948,steps,,
793,7/16/2016,Jawbone,steps,,6125,steps,,
794,7/17/2016,Jawbone,steps,,2601,steps,,
795,7/18/2016,Jawbone,steps,,6804,steps,,
796,7/19/2016,Jawbone,steps,,695,steps,,
797,7/20/2016,Jawbone,steps,,5259,steps,,
798,7/21/2016,Jawbone,steps,,4029,steps,,
799,7/22/2016,Jawbone,steps,,7738,steps,,
800,7/23/2016,Jawbone,steps,,5950,steps,,
801,7/24/2016,Jawbone,steps,,3153,steps,,
802,7/25/2016,Jawbone,steps,,5185,steps,,
803,7/26/2016,Jawbone,steps,,4335,steps,,
804,7/27/2016,Jawbone,steps,,3057,steps,,
805,7/28/2016,Jawbone,steps,,2945,steps,,
806,7/29/2016,Jawbone,steps,,6514,steps,,
807,7/30/2016,Jawbone,steps,,1006,steps,,
808,7/31/2016,Jawbone,steps,,3279,steps,,
809,8/1/2016,Jawbone,steps,,4808,steps,,
810,8/2/2016,Jawbone,steps,,11395,steps,,
811,8/3/2016,Jawbone,steps,,10528,steps,,
812,8/4/2016,Jawbone,steps,,5618,steps,,
813,8/5/2016,Jawbone,steps,,8932,steps,,
814,8/6/2016,Jawbone,steps,,3240,steps,,
815,8/7/2016,Jawbone,steps,,4891,steps,,
816,8/8/2016,Jawbone,steps,,5758,steps,,
817,8/9/2016,Jawbone,steps,,3145,steps,,
818,8/10/2016,Jawbone,steps,,4761,steps,,
819,8/11/2016,Jawbone,steps,,8321,steps,,
820,8/12/2016,Withings,steps,,3860,steps,,walked
821,8/13/2016,Withings,steps,,8116,steps,,walked
822,8/14/2016,Withings,steps,,6975,steps,,walked
823,8/15/2016,Withings,steps,,7040,steps,,walked
824,8/16/2016,Withings,steps,,3007,steps,,walked
825,8/17/2016,Withings,steps,,2701,steps,,walked
826,8/18/2016,Withings,steps,,10309,steps,,walked
827,8/19/2016,Withings,steps,,9046,steps,,walked
828,8/20/2016,Withings,steps,,3350,steps,,walked
829,8/21/2016,Withings,steps,,8456,steps,,walked
830,8/22/2016,Withings,steps,,10574,steps,,walked
831,8/23/2016,Withings,steps,,4564,steps,,walked
832,8/24/2016,Withings,steps,,1266,steps,,walked
833,8/25/2016,Withings,steps,,6151,steps,,walked
834,8/26/2016,Withings,steps,,9509,steps,,walked
835,8/27/2016,Withings,steps,,8850,steps,,walked
836,8/28/2016,Withings,steps,,7586,steps,,walked
837,8/29/2016,Withings,steps,,7960,steps,,walked
838,8/30/2016,Withings,steps,,7293,steps,,walked
839,8/31/2016,Withings,steps,,8133,steps,,walked
840,9/1/2016,Withings,steps,,10742,steps,,walked
841,9/2/2016,Withings,steps,,10499,steps,,walked
842,9/3/2016,Withings,steps,,4530,steps,,walked
843,9/4/2016,Withings,steps,,6584,steps,,walked
844,9/5/2016,Withings,steps,,8571,steps,,walked
845,9/6/2016,Withings,steps,,8482,steps,,walked
846,9/7/2016,Withings,steps,,4914,steps,,walked
847,9/8/2016,Withings,steps,,8126,steps,,walked
848,9/9/2016,Withings,steps,,12578,steps,,walked
849,9/10/2016,Withings,steps,,2941,steps,,walked
850,9/11/2016,Withings,steps,,8117,steps,,walked
851,9/12/2016,Withings,steps,,6473,steps,,walked
852,9/13/2016,Withings,steps,,9399,steps,,walked
853,9/14/2016,Withings,steps,,3174,steps,,walked
854,9/15/2016,Withings,steps,,10588,steps,,walked
855,9/16/2016,Withings,steps,,8950,steps,,walked
856,9/17/2016,Withings,steps,,2740,steps,,walked
857,9/18/2016,Withings,steps,,11768,steps,,walked
858,9/19/2016,Withings,steps,,7844,steps,,walked
859,9/20/2016,Withings,steps,,5491,steps,,walked
860,9/21/2016,Withings,steps,,7966,steps,,walked
861,9/22/2016,Withings,steps,,6343,steps,,walked
862,9/23/2016,Withings,steps,,15842,steps,,walked
863,9/24/2016,Withings,steps,,10568,steps,,walked
864,9/25/2016,Withings,steps,,5197,steps,,walked
865,9/26/2016,Withings,steps,,10391,steps,,walked
866,9/27/2016,Withings,steps,,11116,steps,,walked
867,9/28/2016,Withings,steps,,10507,steps,,walked
868,9/29/2016,Withings,steps,,10100,steps,,walked
869,9/30/2016,Withings,steps,,13122,steps,,walked
870,10/1/2016,Withings,steps,,4685,steps,,walked
871,10/2/2016,Withings,steps,,8042,steps,,walked
872,10/3/2016,Withings,steps,,14676,steps,,walked
873,10/4/2016,Withings,steps,,7379,steps,,walked
874,10/5/2016,Withings,steps,,9677,steps,,walked
875,10/6/2016,Withings,steps,,7094,steps,,walked
876,10/7/2016,Withings,steps,,12882,steps,,walked
877,10/8/2016,Withings,steps,,4009,steps,,walked
878,10/9/2016,Withings,steps,,5820,steps,,walked
879,10/10/2016,Withings,steps,,8586,steps,,walked
880,10/11/2016,Withings,steps,,11415,steps,,walked
881,10/12/2016,Withings,steps,,10329,steps,,walked
882,10/13/2016,Withings,steps,,8263,steps,,walked
883,10/14/2016,Withings,steps,,12165,steps,,walked
884,10/15/2016,Withings,steps,,2290,steps,,walked
885,10/16/2016,Withings,steps,,2861,steps,,walked
886,10/17/2016,Withings,steps,,10284,steps,,walked
887,10/18/2016,Withings,steps,,9528,steps,,walked
888,10/19/2016,Withings,steps,,11433,steps,,walked
889,10/20/2016,Withings,steps,,10026,steps,,walked
890,10/21/2016,Withings,steps,,9534,steps,,walked
891,10/22/2016,Withings,steps,,2930,steps,,walked
892,10/23/2016,Withings,steps,,8863,steps,,walked
893,10/24/2016,Withings,steps,,11649,steps,,walked
894,10/25/2016,Withings,steps,,8323,steps,,walked
895,10/26/2016,Withings,steps,,11314,steps,,walked
896,10/27/2016,Withings,steps,,735,steps,,walked
897,10/28/2016,Withings,steps,,13990,steps,,walked
898,10/29/2016,Withings,steps,,3147,steps,,walked
899,10/30/2016,Withings,steps,,2332,steps,,walked
900,10/31/2016,Withings,steps,,5430,steps,,walked
901,11/1/2016,Withings,steps,,8555,steps,,walked
902,11/2/2016,Withings,steps,,8679,steps,,walked
903,11/3/2016,Withings,steps,,8499,steps,,walked
904,11/4/2016,Withings,steps,,13437,steps,,walked
905,11/5/2016,Withings,steps,,8168,steps,,walked
906,11/6/2016,Withings,steps,,2644,steps,,walked
907,11/7/2016,Withings,steps,,5578,steps,,walked
908,11/8/2016,Withings,steps,,6904,steps,,walked
909,11/9/2016,Withings,steps,,11383,steps,,walked
910,11/10/2016,Withings,steps,,5554,steps,,walked
